Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
2292,Finance,25,66307,7,46.6,72.9,No
2293,Finance,40,45008,6,47.6,88.5,Yes
2294,Marketing,39,61358,4,54.6,57.7,No
2295,Finance,58,58156,5,31.7,100.0,No
2296,Finance,51,69585,3,49.3,65.6,Yes
2297,IT,40,38634,3,58.2,79.9,No
2298,Operations,44,59730,2,36.5,73.1,Yes
2299,Operations,37,54215,3,45.0,49.9,No
2300,IT,22,45522,6,50.4,65.3,Yes
2301,Marketing,33,45438,5,29.3,87.3,No
2302,HR,45,57729,3,47.7,53.4,Yes
2303,HR,55,62556,3,42.9,85.4,Yes
2304,HR,29,55763,6,56.2,75.0,Yes
2305,IT,39,56136,3,39.1,45.4,No
2306,IT,26,49018,4,44.7,65.0,No
2307,Finance,47,49813,4,38.6,64.3,Yes
2308,HR,51,45490,5,44.0,49.7,No
2309,Marketing,34,48776,7,39.3,69.5,No
2310,Marketing,40,62136,11,41.9,44.7,Yes
2311,HR,50,63476,10,35.8,78.2,Yes
2312,HR,24,39689,1,39.4,51.7,Yes
2313,HR,47,44242,5,39.0,60.3,Yes
2314,IT,33,46475,2,41.3,65.0,Yes
2315,IT,23,54231,2,44.1,87.7,No
2316,IT,32,34802,1,21.8,46.0,Yes
2317,Operations,49,44453,5,46.1,57.5,Yes
2318,Marketing,39,38373,3,54.9,67.3,No
2319,Marketing,34,59805,3,51.0,64.0,No
2320,Finance,58,54643,5,38.1,66.6,Yes
2321,IT,43,49449,4,53.2,61.9,No
2322,Operations,33,42240,5,38.5,69.2,Yes
2323,Operations,23,49634,6,47.3,35.6,No
2324,Marketing,58,48223,4,25.7,86.2,Yes
2325,IT,28,74615,3,49.9,63.9,Yes
2326,Finance,47,66964,7,45.0,100.0,No
2327,IT,47,46711,2,46.1,59.9,Yes
2328,HR,45,56982,7,45.1,80.5,Yes
2329,IT,33,66330,6,59.9,53.8,No
2330,HR,37,46707,6,52.0,65.6,No
2331,HR,44,37994,2,50.7,49.9,Yes
2332,Finance,30,33437,1,49.4,60.2,Yes
2333,Marketing,53,70267,4,61.0,54.0,No
2334,IT,36,52707,8,43.0,72.4,No
2335,HR,58,58495,5,33.9,89.8,No
2336,IT,34,48109,8,58.7,71.8,No
2337,Marketing,26,39785,6,41.2,100.0,Yes
2338,Marketing,32,42024,2,49.0,75.6,Yes
2339,Operations,31,38907,2,49.2,51.0,No
2340,Marketing,34,65199,6,39.1,100.0,Yes
2341,Finance,36,72910,2,33.7,78.7,Yes
2342,HR,28,55446,6,53.5,44.1,Yes
2343,Operations,49,36786,3,55.1,64.7,Yes
2344,Finance,53,60959,2,50.1,77.1,Yes
2345,IT,56,70179,7,48.2,73.5,No
2346,HR,36,66660,3,33.8,77.0,Yes
2347,Marketing,57,54650,6,42.3,80.3,No
2348,HR,42,52186,5,54.7,56.0,No
2349,IT,27,54554,7,38.8,72.6,Yes
2350,Operations,22,69702,4,46.1,68.2,No
2351,Operations,25,64124,9,48.7,61.2,Yes
2352,Operations,32,50370,4,49.1,77.5,Yes
2353,Marketing,47,50069,7,36.8,68.0,No
2354,Finance,58,49219,3,44.1,81.8,Yes
2355,Finance,44,42224,4,51.8,69.7,No
2356,HR,50,71222,0,59.9,60.2,No
2357,Marketing,42,45546,7,43.3,67.4,Yes
2358,Operations,48,60883,2,48.3,75.2,No
2359,Operations,34,47062,7,35.7,65.6,No
2360,IT,44,49273,9,43.1,58.4,No
2361,IT,37,53633,6,41.0,67.4,Yes
2362,Operations,51,61542,6,60.5,86.4,No
2363,Operations,25,51889,5,50.9,75.0,Yes
2364,Marketing,37,41329,3,45.7,70.5,No
2365,Finance,52,55228,7,29.8,62.2,Yes
2366,IT,46,45799,5,47.5,68.3,No
2367,Finance,33,73526,4,47.5,50.7,No
2368,Marketing,47,51880,6,43.2,62.3,No
2369,Operations,58,46984,2,45.4,73.0,No
2370,Finance,54,78697,6,59.4,66.7,Yes
2371,Operations,49,63866,4,52.6,59.4,Yes
2372,Operations,30,44238,3,37.9,46.7,Yes
2373,HR,33,45509,4,60.6,63.2,Yes
2374,Finance,26,60690,5,38.6,53.9,No
2375,Finance,49,55521,4,57.9,64.6,No
2376,Operations,56,65682,8,39.2,69.2,Yes
2377,Marketing,26,47047,6,43.8,86.7,No
2378,HR,55,63413,6,28.1,79.0,Yes
2379,Operations,55,28140,4,49.2,68.6,No
2380,IT,34,53146,2,29.3,96.4,No
2381,IT,35,47593,6,46.7,71.1,No
2382,HR,32,49539,3,41.5,54.3,No
2383,Marketing,59,53765,2,41.6,61.8,No
2384,Operations,25,68662,7,48.2,100.0,Yes
2385,Finance,54,41151,6,51.6,54.2,No
2386,HR,28,28743,5,55.5,60.5,No
2387,Marketing,29,42543,5,35.6,80.0,Yes
2388,Finance,58,67269,3,42.5,51.8,No
2389,IT,31,35260,10,44.6,80.4,Yes
2390,IT,36,48136,6,49.8,82.5,No
2391,Finance,59,65074,5,49.7,69.3,No
2392,HR,36,54298,2,38.2,89.9,No
2393,IT,26,68544,3,54.6,62.5,No
2394,Operations,50,30581,7,48.3,79.1,Yes
2395,Finance,40,51140,7,59.3,29.6,Yes
2396,Finance,31,71046,1,47.5,75.1,Yes
2397,IT,33,41477,4,29.0,85.3,Yes
2398,HR,25,67417,4,38.4,77.1,No
2399,Operations,52,52171,7,43.7,59.4,No
2400,HR,39,60209,4,38.2,42.6,No
2401,Marketing,37,70175,4,38.0,82.4,No
2402,Marketing,57,60158,5,60.2,52.6,Yes
2403,IT,46,47905,3,35.0,54.6,Yes
2404,IT,44,61744,8,40.8,61.1,Yes
2405,IT,33,47058,5,45.5,75.1,Yes
2406,Marketing,55,58280,7,34.5,83.2,Yes
2407,HR,57,39977,7,43.7,95.6,Yes
2408,HR,58,55349,2,26.1,67.5,Yes
2409,IT,24,69271,2,40.6,70.0,No
2410,Operations,30,51414,8,36.1,72.4,Yes
2411,HR,39,68124,3,42.5,58.4,Yes
2412,Marketing,56,92121,5,44.6,76.2,Yes
2413,Finance,55,54652,5,55.8,56.9,No
2414,Finance,35,62370,2,40.1,82.4,No
2415,Finance,25,60722,4,62.1,51.1,No
2416,Operations,50,57701,8,46.7,79.0,Yes
2417,IT,36,64454,14,37.5,79.3,Yes
2418,Marketing,49,52022,5,46.1,42.6,No
2419,Operations,37,47049,7,54.9,70.9,Yes
2420,Marketing,33,36684,4,36.5,89.4,Yes
2421,Marketing,26,50886,3,60.5,69.4,No
2422,IT,55,65817,8,49.3,67.1,Yes
2423,Finance,22,43722,6,35.8,58.6,Yes
2424,IT,53,57960,4,40.8,73.7,Yes
2425,Operations,47,53522,5,41.7,60.9,Yes
2426,Operations,38,47551,4,53.9,73.3,Yes
2427,Operations,48,32763,2,35.6,77.5,Yes
2428,IT,45,71354,7,57.3,70.3,No
2429,Marketing,56,61206,9,54.1,82.9,Yes
2430,Marketing,47,86983,7,58.3,72.2,Yes
2431,HR,59,67952,6,45.5,60.7,No
2432,Operations,44,71086,5,54.9,39.0,No
2433,Marketing,43,34007,0,43.1,59.2,No
2434,HR,25,33797,3,53.2,63.7,No
2435,Marketing,30,55507,4,45.7,74.6,No
2436,Operations,25,41222,6,59.4,38.1,No
2437,Finance,28,46824,5,47.1,39.4,No
2438,Operations,44,85315,6,38.2,37.7,Yes
2439,IT,23,69278,9,57.1,64.9,No
2440,Marketing,45,43772,4,46.7,46.3,Yes
2441,Marketing,52,26606,2,40.7,72.8,No
2442,IT,52,42760,7,40.3,60.3,Yes
2443,IT,55,48313,8,37.9,42.7,No
2444,Finance,45,51144,7,33.5,81.6,Yes
2445,Marketing,47,39651,5,41.6,65.9,Yes
2446,Marketing,37,68558,4,46.6,82.3,No
2447,Finance,34,46462,4,42.0,66.7,No
2448,HR,36,62782,4,20.0,89.4,Yes
2449,Finance,48,55646,3,32.7,75.7,Yes
2450,Operations,25,66261,2,52.5,45.7,Yes
2451,Marketing,37,52144,8,44.1,58.3,Yes
2452,IT,51,43900,2,31.4,56.4,Yes
2453,Operations,51,47816,3,42.2,32.4,No
2454,Marketing,57,47986,10,46.0,79.6,Yes
2455,Finance,24,79774,3,52.6,72.8,No
2456,Operations,43,55918,3,39.5,88.0,No
2457,Marketing,43,55055,7,50.1,41.9,No
2458,HR,33,65584,3,44.8,49.2,No
2459,HR,42,54999,7,42.0,51.6,No
2460,IT,25,68460,6,52.0,88.7,Yes
2461,Marketing,52,50535,4,37.4,87.6,No
2462,HR,52,49316,5,52.6,46.7,No
2463,Finance,44,43236,4,35.9,71.9,Yes
2464,Marketing,41,77200,4,40.4,75.8,Yes
2465,Finance,36,54162,5,41.9,64.3,Yes
2466,Finance,44,40911,5,44.1,96.1,Yes
2467,HR,49,57361,4,24.7,29.2,No
2468,Marketing,37,47199,8,45.8,36.9,No
2469,Operations,58,50324,5,30.4,67.9,No
2470,HR,42,58729,9,46.3,48.0,Yes
2471,HR,36,73251,3,47.2,79.7,Yes
2472,Marketing,38,56219,2,52.8,42.1,No
2473,Marketing,58,46467,6,34.3,75.6,Yes
2474,Finance,34,48941,5,46.8,65.8,No
2475,Marketing,40,62877,8,44.6,93.4,Yes
2476,Finance,51,31499,4,40.5,53.7,Yes
2477,HR,39,42487,8,36.4,90.2,Yes
2478,IT,35,57551,7,45.6,77.7,Yes
2479,Operations,57,34519,3,55.7,51.4,Yes
2480,HR,57,51249,6,43.1,51.9,No
2481,Marketing,41,49260,8,55.0,82.4,No
2482,Operations,40,65529,7,54.2,68.0,Yes
2483,IT,28,51996,1,27.9,63.6,No
2484,IT,25,69240,5,38.1,92.1,Yes
2485,Finance,55,55946,5,40.6,77.7,Yes
2486,Operations,23,76317,2,55.6,53.0,No
2487,Finance,26,38350,8,44.8,57.3,Yes
2488,HR,31,74405,5,55.3,72.0,No
2489,Operations,53,50066,2,43.9,69.0,No
2490,HR,34,72687,3,55.5,76.4,No
2491,Finance,26,69222,6,48.6,78.0,Yes
2492,Operations,31,25000,8,44.2,88.8,Yes
2493,Finance,31,60750,5,54.4,59.2,No
2494,Operations,59,66971,7,41.0,100.0,No
2495,Finance,48,70943,2,61.2,79.3,No
2496,IT,42,40880,5,33.3,69.4,No
2497,Finance,29,62084,4,41.6,62.9,No
2498,IT,22,57340,5,45.8,71.0,No
2499,Finance,49,60176,5,39.1,38.4,No
2500,Operations,35,66987,3,48.2,63.6,Yes
2501,Operations,42,68880,6,44.0,85.0,No
2502,Operations,51,47131,12,47.6,59.0,No
2503,Marketing,42,58185,6,37.9,36.5,No
2504,HR,30,55493,4,36.9,45.3,No
2505,Operations,38,52127,4,44.8,60.4,Yes
2506,IT,26,53274,2,50.8,70.0,No
2507,Operations,52,57351,3,59.7,52.5,No
2508,Marketing,59,47776,7,30.4,44.6,Yes
2509,IT,40,65596,8,43.4,54.1,No
2510,Marketing,57,70231,4,48.5,94.0,Yes
2511,IT,54,45153,5,47.9,100.0,Yes
2512,Finance,34,70819,0,35.2,72.9,No
2513,HR,35,45175,4,39.2,69.1,No
2514,HR,54,65773,5,44.9,81.9,Yes
2515,Marketing,50,70797,6,66.5,44.5,No
2516,HR,57,53865,5,52.5,56.7,Yes
2517,Marketing,31,45274,5,47.8,33.6,No
2518,Marketing,52,47935,5,23.5,72.0,Yes
2519,Marketing,27,59342,7,34.5,64.3,Yes
2520,HR,22,78575,6,35.2,53.2,No
2521,Marketing,28,34687,4,47.9,94.2,No
2522,HR,48,56202,3,43.9,83.6,No
2523,Marketing,42,53943,11,39.9,64.5,Yes
2524,Operations,49,49521,7,47.7,53.0,No
2525,Marketing,37,54030,2,32.9,69.7,Yes
2526,IT,44,48493,7,38.5,66.6,No
2527,Marketing,41,69917,5,44.5,57.3,Yes
2528,Finance,59,71109,6,60.0,50.3,Yes
2529,Marketing,46,56057,4,52.2,68.6,No
2530,IT,49,53306,3,48.4,68.4,Yes
2531,IT,26,49083,3,41.8,48.8,No
2532,HR,42,56083,10,44.9,35.6,No
2533,Operations,39,77173,7,54.7,59.9,Yes
2534,Marketing,27,53755,4,59.6,43.5,Yes
2535,HR,50,44926,7,43.1,53.1,No
2536,Operations,40,50226,7,48.6,56.7,No
2537,Marketing,54,64041,4,52.3,71.8,Yes
2538,Finance,22,46387,5,48.3,56.6,No
2539,Marketing,24,54595,7,34.5,69.1,No
2540,IT,42,60674,8,39.0,51.5,Yes
2541,IT,56,47297,4,50.9,69.9,Yes
2542,Finance,24,33827,1,40.5,60.1,No
2543,HR,46,42143,5,59.3,69.4,No
2544,Operations,59,44694,5,42.5,84.5,Yes
2545,Marketing,41,52254,10,34.3,62.2,No
2546,IT,55,55531,5,53.3,62.7,No
2547,HR,42,64884,4,42.1,71.7,Yes
2548,Finance,44,40272,8,42.8,72.9,Yes
2549,IT,27,63139,3,51.9,29.3,No
2550,Finance,34,50548,3,37.1,47.8,Yes
2551,Marketing,44,33573,7,45.7,68.6,No
2552,Operations,30,55162,11,35.3,89.6,Yes
2553,IT,38,70795,4,45.6,42.8,Yes
2554,IT,23,65597,3,31.9,56.4,Yes
2555,Marketing,40,54084,8,38.3,68.7,Yes
2556,HR,40,68509,2,52.2,50.4,Yes
2557,Operations,28,57306,8,55.4,73.1,No
2558,IT,41,66774,7,37.9,75.8,Yes
2559,Operations,30,35060,4,37.8,71.6,Yes
2560,IT,38,40003,4,45.8,68.0,Yes
2561,Operations,48,63748,3,38.5,49.8,No
2562,Finance,23,73471,8,52.5,60.6,No
2563,IT,57,60007,3,33.9,84.0,No
2564,Operations,40,49031,5,40.0,70.5,Yes
2565,HR,38,44793,5,59.5,29.9,No
2566,Finance,26,51216,3,48.0,77.3,No
2567,Finance,39,69563,7,49.7,71.1,No
2568,HR,28,50889,4,43.5,59.9,Yes
2569,Operations,38,67573,5,33.3,61.9,No
2570,Marketing,57,62830,4,57.4,55.8,Yes
2571,HR,25,75567,4,46.6,66.1,No
2572,Operations,59,57403,5,52.6,65.1,No
2573,HR,46,54404,3,42.8,61.3,No
2574,HR,26,68172,3,44.8,68.9,No
2575,IT,51,43776,4,41.8,63.1,No
2576,Operations,33,49671,6,46.6,80.0,No
2577,Marketing,25,34839,5,41.2,77.5,Yes
2578,IT,45,39948,4,38.1,44.8,Yes
2579,HR,50,78080,1,43.4,70.6,Yes
2580,HR,30,63307,5,49.2,60.8,No
2581,HR,25,38551,2,54.3,50.5,Yes
2582,Operations,45,69337,5,34.2,70.0,No
2583,Operations,35,46555,5,52.1,71.1,Yes
2584,IT,26,62691,3,39.4,100.0,Yes
2585,Marketing,39,62512,5,36.9,31.7,No
2586,IT,40,74979,5,37.4,58.0,No
2587,Finance,33,48547,8,65.8,100.0,Yes
2588,HR,39,46117,4,51.0,53.7,No
2589,HR,38,25000,6,35.8,70.5,Yes
2590,HR,51,53538,5,40.6,68.1,Yes
2591,IT,45,63703,8,34.1,66.3,Yes
2592,IT,32,65343,5,34.4,56.5,No
2593,HR,56,70028,2,34.1,57.7,No
2594,IT,44,58477,3,36.7,69.8,Yes
2595,Operations,38,61057,8,51.1,62.2,No
2596,Operations,22,55817,9,53.5,69.6,Yes
2597,IT,36,63489,1,37.6,72.2,Yes
2598,HR,53,43789,2,41.7,79.8,Yes
2599,IT,30,38098,3,51.7,81.0,No
2600,IT,36,45055,6,45.3,67.6,Yes
2601,IT,49,57563,7,47.8,48.2,Yes
2602,Finance,45,39394,6,40.9,84.1,Yes
2603,Operations,56,47401,8,57.2,70.2,Yes
2604,Marketing,43,47784,5,58.7,77.7,Yes
2605,Marketing,48,64381,8,50.8,72.2,Yes
2606,Finance,40,62921,4,40.2,62.0,Yes
2607,IT,33,55845,4,34.5,60.4,No
2608,Finance,41,60412,8,59.0,89.4,Yes
2609,Finance,22,60649,6,47.6,66.9,Yes
2610,HR,42,50636,11,45.9,64.8,Yes
2611,Operations,22,48490,2,50.7,53.5,Yes
2612,Marketing,31,73440,5,45.2,61.4,No
2613,IT,53,25130,3,42.9,80.1,Yes
2614,Marketing,43,46104,8,62.7,66.5,Yes
2615,Marketing,39,52554,4,54.5,85.3,Yes
2616,Operations,53,61719,7,58.3,70.8,No
2617,Marketing,48,68626,9,57.7,67.3,Yes
2618,Marketing,49,77280,6,29.1,59.0,Yes
2619,Finance,39,53899,4,51.7,66.6,Yes
2620,Operations,50,54703,2,49.0,53.0,No
2621,HR,39,59351,7,40.1,75.2,Yes
2622,IT,29,48626,9,68.5,64.9,Yes
2623,Marketing,52,40789,4,46.2,62.1,No
2624,IT,55,53844,7,40.9,61.8,No
2625,HR,28,63944,7,43.9,76.0,No
2626,IT,57,52084,4,50.0,56.3,No
2627,HR,39,59961,3,48.6,81.0,No
2628,Finance,59,32574,3,40.8,59.2,No
2629,Marketing,30,55220,6,51.7,75.1,Yes
2630,HR,30,50158,3,45.3,58.6,No
2631,IT,29,39698,4,43.0,56.9,No
2632,Marketing,56,62886,5,43.3,87.8,Yes
2633,Finance,39,77147,5,35.7,75.6,Yes
2634,Marketing,26,66879,9,37.3,66.9,Yes
2635,HR,35,67644,2,36.6,43.4,Yes
2636,Finance,49,63549,3,25.9,71.6,Yes
2637,IT,51,62757,5,47.7,80.5,No
2638,Finance,25,33406,7,36.9,68.0,No
2639,Finance,41,53464,2,41.7,65.5,Yes
2640,Operations,46,61104,2,42.6,68.1,Yes
2641,Finance,49,61376,7,37.1,71.7,No
2642,Finance,33,70260,0,42.1,56.5,Yes
2643,Marketing,23,42611,6,45.6,64.9,Yes
2644,IT,35,62287,4,39.4,67.1,Yes
2645,Marketing,43,42219,4,37.7,79.4,Yes
2646,Marketing,52,52459,9,40.1,33.0,No
2647,HR,44,54256,6,52.6,79.8,No
2648,Marketing,41,65350,7,40.5,42.1,No
2649,Operations,59,63939,9,46.3,55.3,No
2650,Operations,25,56443,7,41.0,65.0,Yes
2651,HR,36,29175,6,44.1,75.9,No
2652,IT,45,60338,5,51.8,81.7,Yes
2653,IT,46,51787,5,37.8,55.1,Yes
2654,Marketing,22,71701,2,62.8,74.1,Yes
2655,Marketing,28,68841,3,47.9,52.3,No
2656,Marketing,52,43743,4,46.6,48.1,No
2657,IT,33,61986,6,36.6,88.6,Yes
2658,Finance,26,62222,4,50.2,87.9,Yes
2659,Operations,59,61350,6,58.3,60.4,No
2660,Finance,33,59794,6,39.0,43.9,No
2661,Finance,39,62561,6,37.0,48.3,No
2662,IT,23,73017,1,45.4,81.7,Yes
2663,Finance,31,48383,4,36.9,71.3,Yes
2664,HR,36,44130,3,41.4,49.0,Yes
2665,Marketing,51,64392,5,51.7,67.7,Yes
2666,HR,38,32399,11,59.1,53.4,Yes
2667,Operations,25,62848,8,52.0,41.8,Yes
2668,Marketing,28,60723,4,38.1,49.2,No
2669,Finance,52,26853,6,42.8,81.2,No
2670,Operations,55,47363,4,42.2,39.9,No
2671,Marketing,27,73911,7,45.8,63.0,No
2672,Finance,59,37513,2,52.1,48.5,Yes
2673,HR,55,57551,2,38.6,82.8,Yes
2674,Marketing,36,42941,4,62.5,62.2,No
2675,Finance,35,46492,10,36.7,80.4,Yes
2676,HR,27,77995,9,38.4,54.1,Yes
2677,Operations,58,56481,5,38.6,68.2,Yes
2678,Operations,53,61203,2,64.7,55.1,Yes
2679,Operations,24,53650,3,58.1,44.6,Yes
2680,Operations,24,36818,6,38.5,52.3,Yes
2681,IT,43,40780,6,41.3,58.6,No
2682,Marketing,43,69141,8,44.2,45.5,Yes
2683,Marketing,31,56834,3,41.1,76.9,Yes
2684,IT,24,45756,9,52.2,52.2,Yes
2685,Finance,33,54735,3,48.9,80.6,Yes
2686,Finance,50,62939,5,46.6,53.6,Yes
2687,Operations,38,60453,4,51.6,59.6,Yes
2688,HR,28,45762,6,48.5,52.7,Yes
2689,Finance,34,36096,5,50.4,64.8,No
2690,HR,23,50115,7,46.4,52.9,Yes
2691,Marketing,25,68308,4,58.8,51.6,Yes
2692,HR,31,65252,5,46.1,87.3,No
2693,Marketing,45,59924,6,43.8,82.8,No
2694,IT,38,52949,5,51.4,94.5,No
2695,IT,27,48799,8,49.5,63.2,Yes
2696,Operations,40,53172,3,44.8,36.8,Yes
2697,Finance,26,64381,3,31.9,63.9,Yes
2698,Operations,53,67122,2,56.3,53.7,No
2699,Marketing,31,51858,5,54.9,58.0,Yes
2700,Operations,30,85434,6,38.2,64.4,Yes
2701,HR,48,56108,7,48.3,90.8,No
2702,Marketing,34,50836,4,40.8,66.5,No
2703,IT,40,72708,3,49.2,96.0,No
2704,Finance,42,30540,7,53.9,54.9,No
2705,Marketing,45,60760,6,44.0,87.2,No
2706,Marketing,59,54126,11,50.7,67.5,Yes
2707,HR,25,72378,10,33.7,33.9,No
2708,Finance,45,62259,7,38.1,67.7,Yes
2709,IT,56,56669,10,52.2,75.5,Yes
2710,Marketing,24,62951,4,39.9,40.7,Yes
2711,Marketing,25,42333,6,38.4,60.8,Yes
2712,HR,58,66601,4,39.2,57.3,Yes
2713,Operations,56,38864,8,36.4,79.5,No
2714,IT,52,59301,8,53.0,58.4,No
2715,Finance,46,55427,6,53.6,59.2,No
2716,Marketing,34,33843,9,38.9,51.9,Yes
2717,Marketing,25,55827,2,36.1,50.7,No
2718,IT,35,58383,4,44.2,50.3,Yes
2719,Operations,34,47141,2,35.6,47.1,No
2720,Marketing,48,42850,5,50.6,46.3,No
2721,IT,27,60906,10,45.1,87.4,Yes
2722,HR,38,59347,8,42.1,85.9,No
2723,Operations,57,57721,2,53.2,82.2,Yes
2724,Finance,56,55106,4,37.5,66.1,No
2725,Marketing,38,48201,4,41.6,58.6,Yes
2726,IT,23,82266,2,35.4,72.8,Yes
2727,HR,34,51420,6,34.0,87.1,Yes
2728,Finance,23,44618,7,37.7,68.4,Yes
2729,IT,49,55653,4,38.5,59.1,Yes
2730,IT,47,52828,3,37.8,73.8,Yes
2731,Finance,43,51141,5,44.3,100.0,Yes
2732,HR,24,77491,7,44.2,53.1,No
2733,HR,56,41443,1,32.6,49.4,Yes
2734,Operations,33,55449,7,51.4,83.4,Yes
2735,Marketing,45,42247,8,32.9,80.5,No
2736,Finance,26,48507,3,31.2,49.4,Yes
2737,Finance,41,75833,4,53.3,69.6,Yes
2738,Finance,34,58377,7,36.2,59.9,No
2739,HR,33,58232,6,47.9,46.3,No
2740,Marketing,34,43726,8,40.3,47.1,No
2741,Operations,31,49904,1,37.0,56.4,Yes
2742,IT,54,76877,8,35.5,67.4,No
2743,IT,37,60992,9,48.0,75.6,No
2744,Finance,56,50923,4,37.5,59.0,No
2745,Marketing,24,60287,4,53.8,61.0,No
2746,HR,26,58211,2,32.8,73.7,Yes
2747,Marketing,47,44926,4,56.3,60.4,No
2748,Marketing,32,50574,4,28.4,61.1,No
2749,HR,28,82054,2,47.3,82.5,Yes
2750,Finance,31,59704,7,35.6,59.3,No
2751,Marketing,55,36171,7,32.3,55.8,No
2752,IT,24,61122,4,44.2,56.0,No
2753,HR,29,70637,6,50.4,62.5,Yes
2754,Operations,52,44147,6,43.4,84.1,Yes
2755,Finance,32,49517,3,44.6,71.5,No
2756,HR,28,72445,5,46.6,63.1,No
2757,Operations,23,55418,11,49.9,63.4,No
2758,Operations,27,53285,7,58.2,76.6,Yes
2759,Marketing,53,38967,6,39.0,63.3,Yes
2760,Marketing,41,67846,0,48.8,63.1,No
2761,Marketing,55,52738,10,40.4,70.0,No
2762,HR,37,28948,6,43.6,54.3,No
2763,HR,46,36128,6,50.5,94.3,No
2764,Finance,33,48261,3,46.4,93.3,Yes
2765,Marketing,28,42125,7,39.0,66.3,Yes
2766,Operations,38,44008,6,45.8,63.2,No
2767,IT,32,83136,1,47.8,51.7,No
2768,Finance,27,63490,5,50.0,66.2,No
2769,HR,44,25000,4,54.1,50.1,No
2770,Finance,48,51228,3,59.3,62.7,No
2771,Finance,27,53926,5,45.0,76.2,No
2772,Finance,59,37276,5,36.2,80.6,Yes
2773,Finance,23,61412,5,47.5,86.9,Yes
2774,IT,43,30503,5,34.3,71.9,Yes
2775,Marketing,41,68163,0,60.2,51.8,Yes
2776,Operations,46,72298,0,40.5,87.1,No
2777,Finance,36,83231,9,52.9,79.4,Yes
2778,Finance,50,36108,6,47.5,58.9,No
2779,Finance,29,38549,6,47.0,50.1,No
2780,Marketing,58,63312,1,32.4,67.9,Yes
2781,HR,54,69192,7,38.7,84.6,Yes
2782,HR,43,64707,5,41.8,58.6,Yes
2783,IT,26,67956,6,42.0,67.3,Yes
2784,HR,39,71521,6,45.7,74.0,Yes
2785,Finance,59,57427,6,39.7,43.3,No
2786,Finance,58,52449,2,48.9,55.8,No
2787,Finance,51,38581,3,44.2,89.4,No
2788,IT,52,51422,4,50.3,36.1,Yes
2789,Finance,31,53261,5,33.1,83.1,No
2790,HR,36,43603,3,51.2,82.9,Yes
2791,Marketing,39,54541,6,58.0,71.4,Yes
2792,Marketing,44,42251,6,43.7,67.2,No
2793,Operations,54,68359,4,54.7,40.4,No
2794,HR,37,60109,6,44.8,72.3,Yes
2795,Finance,59,49484,6,41.7,58.5,No
2796,Marketing,56,57266,9,46.7,83.2,Yes
2797,HR,55,41738,2,57.6,70.1,Yes
2798,Marketing,49,42955,4,56.9,41.8,No
2799,Finance,23,47393,2,32.8,53.5,Yes
2800,Marketing,51,52696,5,36.8,41.6,No
2801,Operations,34,56694,4,44.3,45.0,No
2802,Operations,37,56741,6,39.3,77.9,Yes
2803,Marketing,26,39174,4,48.1,61.3,No
2804,HR,49,54031,4,43.9,54.1,No
2805,HR,41,45183,5,41.4,64.6,No
2806,HR,45,25000,3,60.8,59.3,Yes
2807,Marketing,48,91907,7,51.3,67.4,Yes
2808,HR,51,45416,7,50.7,96.9,Yes
2809,Finance,48,46082,6,38.5,64.7,Yes
2810,Operations,47,38842,4,44.7,81.8,Yes
2811,Finance,28,42310,6,43.9,36.4,No
2812,HR,59,52735,2,45.8,59.3,No
2813,Finance,26,71221,5,41.5,46.3,No
2814,HR,44,52667,4,52.4,68.6,Yes
2815,Marketing,49,51117,11,55.6,76.6,Yes
2816,Finance,55,69403,5,51.1,78.1,No
2817,Marketing,36,48707,3,44.2,63.0,Yes
2818,Marketing,53,55253,3,41.8,83.2,Yes
2819,IT,47,43941,2,53.7,69.8,Yes
2820,HR,52,75221,7,47.6,73.6,No
2821,Operations,40,67582,4,49.5,57.9,Yes
2822,HR,30,53164,3,47.4,57.0,No
2823,Operations,50,50206,6,39.1,60.4,No
2824,HR,25,54617,2,57.5,84.3,No
2825,Marketing,24,53339,7,64.6,57.9,No
2826,Finance,50,36438,4,41.5,42.0,No
2827,Finance,32,67992,5,44.7,61.9,No
2828,IT,54,52274,9,42.0,56.1,Yes
2829,Operations,59,77780,4,39.7,80.7,No
2830,Operations,32,60061,4,49.8,67.4,Yes
2831,Operations,48,25000,6,40.4,71.9,No
2832,Marketing,54,39620,1,37.4,81.3,Yes
2833,Operations,42,29247,6,48.6,69.7,Yes
2834,Finance,52,39471,5,38.0,50.4,Yes
2835,Marketing,59,35396,5,40.1,70.8,Yes
2836,HR,23,58030,6,39.6,83.2,No
2837,Operations,48,51206,7,48.7,65.0,No
2838,Operations,57,63886,5,45.6,66.2,No
2839,HR,32,54542,6,30.0,57.3,Yes
2840,Operations,39,52116,6,47.3,68.1,Yes
2841,HR,22,79038,5,38.4,71.9,No
2842,Marketing,56,57673,6,57.3,82.5,No
2843,Finance,56,54033,4,28.4,91.3,Yes
2844,HR,52,44758,3,48.0,72.7,Yes
2845,IT,49,40889,5,51.2,87.7,Yes
2846,HR,22,64246,8,35.3,70.2,Yes
2847,Operations,46,63528,5,42.8,74.3,Yes
2848,Marketing,59,73858,2,45.8,100.0,Yes
2849,Marketing,41,60746,7,43.8,63.7,No
2850,HR,24,50282,6,48.9,48.3,Yes
2851,Finance,23,61132,5,46.3,98.3,No
